tt,ID,test,swap,FI,pval_bl,pval_FI
phn,559,fisher,2,1,0.031163961156399834,0.05986077538791788
phn,559,chi2,1,2,0.014632099707868631,0.11088627210578245
phn,559,chi2,2,2,0.014632099707868631,0.05036815343896394
phn,559,chi2_cont,1,1,0.03638546131456508,0.09628906024317896
phn,559,chi2_cont,2,1,0.03638546131456508,0.0657755518371788
phn,339,fisher,1,2,0.023334895800376117,0.06180391686987077
phn,339,fisher,2,2,0.023334895800376117,0.07942450260596169
phn,339,chi2,1,2,0.01850093672504954,0.050047974631527034
phn,339,chi2,2,2,0.01850093672504954,0.0639966456290316
phn,339,chi2_cont,1,1,0.03329258110669396,0.053678329685755484
phn,339,chi2_cont,2,1,0.03329258110669396,0.06066026985714125
phn,1089,fisher,1,3,0.005537823643154867,0.05919479448686803
phn,1089,fisher,2,4,0.005537823643154867,0.055822932628574545
phn,1089,chi2,1,4,0.00301230545074549,0.06476896969888764
phn,1089,chi2,2,5,0.00301230545074549,0.051792581858944954
phn,1089,chi2_cont,1,3,0.006542562867816498,0.06069683789785239
phn,1089,chi2_cont,2,4,0.006542562867816498,0.05834636368456782
phn,617,fisher,1,2,0.030932459394944635,0.09002116921982356
phn,617,fisher,2,3,0.030932459394944635,0.06396125845367395
phn,617,chi2,1,2,0.025009516214577705,0.07277728448714325
phn,617,chi2,2,4,0.025009516214577705,0.05681541364985588
phn,617,chi2_cont,1,1,0.03687118477142025,0.06237768703019116
phn,617,chi2_cont,2,2,0.03687118477142025,0.055036919421692754
phn,1062,fisher,1,1,0.04396144776977491,0.07046071649609845
phn,1062,fisher,2,1,0.04396144776977491,0.07693831551808922
phn,1062,chi2,1,2,0.025935445587354288,0.06817580944524351
phn,1062,chi2,2,2,0.025935445587354288,0.08085559837005234
phn,1062,chi2_cont,1,1,0.045020881002538655,0.07155070116018054
phn,1062,chi2_cont,2,1,0.045020881002538655,0.0778939845553572
phn,904,fisher,1,-1,0.05132727309899586,0.03035311374467986
phn,904,fisher,2,-1,0.05132727309899586,0.03035311374467986
phn,904,chi2,1,1,0.031592287082510176,0.05346200581971561
phn,904,chi2,2,1,0.031592287082510176,0.05274264865508723
phn,904,chi2_cont,1,-1,0.05316553269956591,0.03133406257451466
phn,904,chi2_cont,2,-1,0.05316553269956591,0.03133406257451466
phn,624,fisher,1,2,0.030627209477833792,0.07564001258413472
phn,624,fisher,2,1,0.030627209477833792,0.055536149730744916
phn,624,chi2,1,2,0.02245990980660993,0.05571671026552168
phn,624,chi2,2,2,0.02245990980660993,0.07227248110062338
phn,624,chi2_cont,1,1,0.038723974279788666,0.05990451591171141
phn,624,chi2_cont,2,1,0.038723974279788666,0.06819205681249342
phn,1379,fisher,1,6,0.0003891199561509565,0.05248887652947714
phn,1379,fisher,2,4,0.0003891199561509565,0.08697421238446992
phn,1379,chi2,1,7,0.0003053908703658072,0.05934643879191998
phn,1379,chi2,2,4,0.0003053908703658072,0.06727048711967887
phn,1379,chi2_cont,1,5,0.0012140957123904234,0.0523690488532019
phn,1379,chi2_cont,2,3,0.0012140957123904234,0.05934643879191998
phn,1047,fisher,1,-6,0.3769715737848768,0.04030742910517555
phn,1047,fisher,2,-6,0.3769715737848768,0.04030742910517555
phn,1047,chi2,1,-6,0.3480228205001996,0.03475619888738565
phn,1047,chi2,2,-6,0.3480228205001996,0.03475619888738565
phn,1047,chi2_cont,1,-7,0.4754330302835609,0.03678692947114582
phn,1047,chi2_cont,2,-7,0.4754330302835609,0.03678692947114582
phn,1049,fisher,1,-2,0.05492015007584915,0.033285560006971845
phn,1049,fisher,2,-2,0.05492015007584915,0.033285560006971845
phn,1049,chi2,1,1,0.04896817910521419,0.0686748179912044
phn,1049,chi2,2,1,0.04896817910521419,0.11614660199144457
phn,1049,chi2_cont,1,-2,0.0908507819684922,0.04717023612618762
phn,1049,chi2_cont,2,-2,0.0908507819684922,0.04717023612618762
phn,5,fisher,1,3,0.010352955919004436,0.06219820870777763
phn,5,fisher,2,2,0.010352955919004436,0.0937343828643912
phn,5,chi2,1,4,0.006444631265356946,0.057752708527904976
phn,5,chi2,2,2,0.006444631265356946,0.06186074926242411
phn,5,chi2_cont,1,3,0.01630152192267306,0.07466371093424204
phn,5,chi2_cont,2,2,0.01630152192267306,0.12537711784493957
phn,2374,fisher,1,1,0.008414653815350604,0.057268878267197225
phn,2374,fisher,2,3,0.008414653815350604,0.050884409231402174
phn,2374,chi2,1,2,0.011307118567314272,0.1192589374211385
phn,2374,chi2,2,5,0.011307118567314272,0.06602531326482632
phn,2374,chi2_cont,1,1,0.027452458051802946,0.08734068529302716
phn,2374,chi2_cont,2,2,0.027452458051802946,0.055498776471570845
phn,1905,fisher,1,2,0.027444665184799006,0.059585680840225815
phn,1905,fisher,2,1,0.027444665184799006,0.05472974237202697
phn,1905,chi2,1,3,0.016068864736633184,0.06916060926354542
phn,1905,chi2,2,2,0.016068864736633184,0.08658919476636873
phn,1905,chi2_cont,1,1,0.032893802161309445,0.053109837690643494
phn,1905,chi2_cont,2,1,0.032893802161309445,0.07409630375951091
phn,1510,fisher,1,1,0.027759197324414724,0.057221039829735636
phn,1510,fisher,2,1,0.027759197324414724,0.10141380358771668
phn,1510,chi2,1,2,0.012334405023988295,0.07696661918514076
phn,1510,chi2,2,1,0.012334405023988295,0.06354089088325436
phn,1510,chi2_cont,1,1,0.04795952911372757,0.10735055938165983
phn,1510,chi2_cont,2,1,0.04795952911372757,0.1955077875240813
phn,612,fisher,1,17,0.0007646149909515428,0.0785474354520897
phn,612,fisher,2,3,0.0007646149909515428,0.07665720038104479
phn,612,chi2,1,17,0.0028905258040134983,0.05622387265987277
phn,612,chi2,2,3,0.0028905258040134983,0.07251200555259514
phn,612,chi2_cont,1,13,0.0060443406151548945,0.05840335769494533
phn,612,chi2_cont,2,2,0.0060443406151548945,0.05101055948883224
phn,1979,fisher,1,3,0.02454609899792299,0.05176388893935714
phn,1979,fisher,2,1,0.02454609899792299,0.053725645288041676
phn,1979,chi2,1,5,0.021054600313769694,0.05951938387953701
phn,1979,chi2,2,2,0.021054600313769694,0.06651809533692914
phn,1979,chi2_cont,1,3,0.03184831926051777,0.058471456636665954
phn,1979,chi2_cont,2,1,0.03184831926051777,0.05613190593975221
phn,5889,fisher,1,18,5.11264599172807e-08,0.08069152998724008
phn,5889,fisher,2,19,5.11264599172807e-08,0.05912573508699023
phn,5889,chi2,1,18,3.788561995386197e-08,0.06882420511642248
phn,5889,chi2,2,20,3.788561995386197e-08,0.07025204746314466
phn,5889,chi2_cont,1,17,1.1667289640254523e-07,0.07005504693745217
phn,5889,chi2_cont,2,18,1.1667289640254523e-07,0.05037998393238926
phn,1536,fisher,1,1,0.01653561517113787,0.0551187172371262
phn,1536,fisher,2,1,0.01653561517113787,0.0691489361702127
phn,1536,chi2,1,2,0.003333354025136573,0.08012892945273865
phn,1536,chi2,2,2,0.003333354025136573,0.09727931977377736
phn,1536,chi2_cont,1,1,0.02355596170582163,0.09594850836083292
phn,1536,chi2_cont,2,1,0.02355596170582163,0.11930861805526057
phn,1175,fisher,1,1,0.03933106259617025,0.05275404396706776
phn,1175,fisher,2,1,0.03933106259617025,0.050642953302497934
phn,1175,chi2,1,2,0.02996388815348954,0.054221379228477216
phn,1175,chi2,2,2,0.02996388815348954,0.050025014740688746
phn,1175,chi2_cont,1,1,0.0397510059111421,0.05317496611048473
phn,1175,chi2_cont,2,1,0.0397510059111421,0.05107655123272657
phn,5829,fisher,1,6,0.004139046115328801,0.05258751385371803
phn,5829,fisher,2,2,0.004139046115328801,0.07059243804477668
phn,5829,chi2,1,7,0.00046437507514722714,0.055499090391096656
phn,5829,chi2,2,3,0.00046437507514722714,0.2048023064419095
phn,5829,chi2_cont,1,5,0.002539384541745153,0.060957265131316093
phn,5829,chi2_cont,2,2,0.002539384541745153,0.11971651845280439
phn,1427,fisher,1,1,0.04386960260069363,0.0692640439176865
phn,1427,fisher,2,1,0.04386960260069363,0.07041833670482303
phn,1427,chi2,1,2,0.027030076547772498,0.06907886535272519
phn,1427,chi2,2,2,0.027030076547772498,0.07134915361796759
phn,1427,chi2_cont,1,1,0.044423184850005966,0.06981614180685858
phn,1427,chi2_cont,2,1,0.044423184850005966,0.07095149242730525
phn,1494,fisher,1,22,4.0157143632683616e-05,0.0635205003137614
phn,1494,fisher,2,18,4.0157143632683616e-05,0.054214167815581006
phn,1494,chi2,1,22,3.228188081173106e-05,0.05609732781483438
phn,1494,chi2,2,18,3.228188081173106e-05,0.0515525135328032
phn,1494,chi2_cont,1,21,5.264674301162813e-05,0.05780598635011819
phn,1494,chi2_cont,2,17,5.264674301162813e-05,0.05053794308893709
phn,5637,fisher,1,31,1.2967473138798386e-12,0.05118637742107617
phn,5637,fisher,2,17,1.2967473138798386e-12,0.06683869876049486
phn,5637,chi2,1,33,3.0374928973595074e-14,0.05669648135700391
phn,5637,chi2,2,18,3.0374928973595074e-14,0.09084796308732865
phn,5637,chi2_cont,1,31,2.359708215478554e-13,0.05205239902769009
phn,5637,chi2_cont,2,17,2.359708215478554e-13,0.11266394397148938
phn,1372,fisher,1,3,0.012063760364763716,0.06214341179237619
phn,1372,fisher,2,3,0.012063760364763716,0.05438391177790354
phn,1372,chi2,1,4,0.010157646438031015,0.06979626675183896
phn,1372,chi2,2,4,0.010157646438031015,0.058207499220324366
phn,1372,chi2_cont,1,3,0.016814143936265707,0.06838870495419896
phn,1372,chi2_cont,2,3,0.016814143936265707,0.05967087468851595
phn,1719,fisher,1,6,0.0005532347532640417,0.07615368653844848
phn,1719,fisher,2,10,0.0005532347532640417,0.05076140872552652
phn,1719,chi2,1,7,0.0002286636389000906,0.09452409117203303
phn,1719,chi2,2,12,0.0002286636389000906,0.06726937173010948
phn,1719,chi2_cont,1,6,0.000536221275643312,0.08161719350071663
phn,1719,chi2_cont,2,10,0.000536221275643312,0.057434133882711264
phn,5838,fisher,1,2,0.015885757433727183,0.08649845300330708
phn,5838,fisher,2,1,0.015885757433727183,0.08710467388546715
phn,5838,chi2,1,2,0.010917336663510267,0.05091662458956374
phn,5838,chi2,2,1,0.010917336663510267,0.0503718693450881
phn,5838,chi2_cont,1,1,0.03711103104387717,0.07965496605354569
phn,5838,chi2_cont,2,1,0.03711103104387717,0.12502259544433877
phn,1235,fisher,1,1,0.04644277525067667,0.08349612865051527
phn,1235,fisher,2,1,0.04644277525067667,0.0941973262648227
phn,1235,chi2,1,1,0.029110901530111283,0.05838369667113224
phn,1235,chi2,2,1,0.029110901530111283,0.05642291456582762
phn,1235,chi2_cont,1,-1,0.05756709254274197,0.02885470005689975
phn,1235,chi2_cont,2,-1,0.05756709254274197,0.02885470005689975
phn,2355,fisher,1,4,0.018102901974509734,0.07703353812838226
phn,2355,fisher,2,2,0.018102901974509734,0.05901181404852285
phn,2355,chi2,1,4,0.011293950087937151,0.06495664482075982
phn,2355,chi2,2,3,0.011293950087937151,0.07496441168552566
phn,2355,chi2_cont,1,3,0.020337466026308048,0.07166886046332767
phn,2355,chi2_cont,2,2,0.020337466026308048,0.06926664145822925
phn,1107,fisher,1,11,5.729920082186098e-07,0.06679092320968635
phn,1107,fisher,2,23,5.729920082186098e-07,0.07122051145262422
phn,1107,chi2,1,11,1.788611948812189e-08,0.05395185153673796
phn,1107,chi2,2,23,1.788611948812189e-08,0.0522636268430396
phn,1107,chi2_cont,1,11,7.69298949548761e-08,0.11970818872527957
phn,1107,chi2_cont,2,22,7.69298949548761e-08,0.06165728183149264
phn,2293,fisher,1,-2,0.10011264602483874,0.03072882853638683
phn,2293,fisher,2,-2,0.10011264602483874,0.03072882853638683
phn,2293,chi2,1,-1,0.05581204546059968,0.030393987773534553
phn,2293,chi2,2,-1,0.05581204546059968,0.030393987773534553
phn,2293,chi2_cont,1,-2,0.10115370414374691,0.03176416659476377
phn,2293,chi2_cont,2,-2,0.10115370414374691,0.03176416659476377
phn,2437,fisher,1,-4,0.09102638984956371,0.037915343216411365
phn,2437,fisher,2,-4,0.09102638984956371,0.037915343216411365
phn,2437,chi2,1,-2,0.05898645343031073,0.045167569982708565
phn,2437,chi2,2,-2,0.05898645343031073,0.045167569982708565
phn,2437,chi2_cont,1,-5,0.09334970867677092,0.04918585286201997
phn,2437,chi2_cont,2,-5,0.09334970867677092,0.04918585286201997
phn,5690,fisher,1,16,7.569438887720202e-05,0.06739125846823893
phn,5690,fisher,2,9,7.569438887720202e-05,0.06975913193554466
phn,5690,chi2,1,17,6.071646591417553e-05,0.06200746583696801
phn,5690,chi2,2,10,6.071646591417553e-05,0.08002199482748058
phn,5690,chi2_cont,1,15,0.00012745807355224443,0.053020229057087906
phn,5690,chi2_cont,2,9,0.00012745807355224443,0.07239047485572156
phn,1111,fisher,1,5,6.94966094852651e-05,0.06538717738102957
phn,1111,fisher,2,8,6.94966094852651e-05,0.10852713178294578
phn,1111,chi2,1,6,5.594213606315124e-05,0.06988521361008718
phn,1111,chi2,2,9,5.594213606315124e-05,0.07322069865600878
phn,1111,chi2_cont,1,5,0.00022116322931875208,0.06683757394195487
phn,1111,chi2_cont,2,7,0.00022116322931875208,0.05811971240580906
phn,1706,fisher,1,2,0.02418034761878419,0.06305158806354857
phn,1706,fisher,2,2,0.02418034761878419,0.06764974227140635
phn,1706,chi2,1,3,0.014305878435429641,0.062306357078100984
phn,1706,chi2,2,3,0.014305878435429641,0.06907886535272519
phn,1706,chi2_cont,1,2,0.02474467204639892,0.06371159642986786
phn,1706,chi2_cont,2,2,0.02474467204639892,0.06822890436913148
phn,530,fisher,1,1,0.04282024552147933,0.06764974227140716
phn,530,fisher,2,1,0.04282024552147933,0.0692640439176859
phn,530,chi2,1,1,0.03401167605229509,0.054738855770090925
phn,530,chi2,2,1,0.03401167605229509,0.05574341481527175
phn,530,chi2_cont,1,-1,0.05529289413261768,0.034360980933615566
phn,530,chi2_cont,2,-1,0.05529289413261768,0.034360980933615566
phn,266,fisher,1,1,0.025562239969442936,0.05105709516769813
phn,266,fisher,2,1,0.025562239969442936,0.08145906392975194
phn,266,chi2,1,2,0.01830006151107049,0.07013698580397688
phn,266,chi2,2,1,0.01830006151107049,0.056880090153130475
phn,266,chi2_cont,1,1,0.046525801889217164,0.08819491657157848
phn,266,chi2_cont,2,1,0.046525801889217164,0.12005446108639509
phn,351,fisher,1,14,0.0002017061723508836,0.0609623825601057
phn,351,fisher,2,8,0.0002017061723508836,0.06667818500449195
phn,351,chi2,1,15,7.83765689177545e-05,0.06321873230836254
phn,351,chi2,2,8,7.83765689177545e-05,0.057639560343182336
phn,351,chi2_cont,1,13,0.00017799841696376165,0.054836446099255864
phn,351,chi2_cont,2,7,0.00017799841696376165,0.05021707127695039
phn,496,fisher,1,-1,0.06997345549506512,0.039690413634088456
phn,496,fisher,2,-1,0.06997345549506512,0.039690413634088456
phn,496,chi2,1,1,0.04021087145183316,0.06935286236514272
phn,496,chi2,2,1,0.04021087145183316,0.08982737420547404
phn,496,chi2_cont,1,-1,0.07968409869856986,0.04699968764901769
phn,496,chi2_cont,2,-1,0.07968409869856986,0.04699968764901769
phn,1442,fisher,1,1,0.030464546494437417,0.16903831113566728
phn,1442,fisher,2,1,0.030464546494437417,0.05756667624088056
phn,1442,chi2,1,1,0.026248097542869386,0.09882848237586223
phn,1442,chi2,2,3,0.026248097542869386,0.06254574305624687
phn,1442,chi2_cont,1,-1,0.06189215667451643,0.04626967263547663
phn,1442,chi2_cont,2,-1,0.06189215667451643,0.04626967263547663
phn,462,fisher,1,87,1.7850536886861504e-12,0.05078405477668434
phn,462,fisher,2,32,1.7850536886861504e-12,0.05576262184138987
phn,462,chi2,1,88,1.6091271517064032e-13,0.05051676401732021
phn,462,chi2,2,33,1.6091271517064032e-13,0.0623036074526725
phn,462,chi2_cont,1,86,3.808698548439538e-13,0.050065924856466236
phn,462,chi2_cont,2,32,3.808698548439538e-13,0.05489358088285606
phn,1045,fisher,1,6,0.0013157170888948894,0.05872794261612245
phn,1045,fisher,2,7,0.0013157170888948894,0.05233577224062627
phn,1045,chi2,1,7,0.000890488338504783,0.06353724888904592
phn,1045,chi2,2,8,0.000890488338504783,0.06112126219579499
phn,1045,chi2_cont,1,6,0.001779891247046614,0.06227112621195218
phn,1045,chi2_cont,2,7,0.001779891247046614,0.06418646737315063
phn,2144,fisher,1,7,0.0003195608671106397,0.07018754936562158
phn,2144,fisher,2,5,0.0003195608671106397,0.05561314171953155
phn,2144,chi2,1,7,0.00025796358323418024,0.05007683633503193
phn,2144,chi2,2,6,0.00025796358323418024,0.05773803601826382
phn,2144,chi2_cont,1,6,0.0007326096179869135,0.05602447824279764
phn,2144,chi2_cont,2,5,0.0007326096179869135,0.056589678487550706
phn,941,fisher,1,-1,0.1526981130168414,0.039406516587002394
phn,941,fisher,2,-1,0.1526981130168414,0.039406516587002394
phn,941,chi2,1,-1,0.09877819945049943,0.011481644670119992
phn,941,chi2,2,-1,0.09877819945049943,0.011481644670119992
phn,941,chi2_cont,1,-2,0.3156996541394267,0.006121494749151302
phn,941,chi2_cont,2,-2,0.3156996541394267,0.006121494749151302
phn,1072,fisher,1,3,0.0028937831311110626,0.062001781420410323
phn,1072,fisher,2,6,0.0028937831311110626,0.05183210777088838
phn,1072,chi2,1,4,0.0015465562398554603,0.07476627716057316
phn,1072,chi2,2,7,0.0015465562398554603,0.05288880364925866
phn,1072,chi2_cont,1,3,0.003742136883228706,0.06316485941593279
phn,1072,chi2_cont,2,6,0.003742136883228706,0.06661156232550138
phn,1469,fisher,1,8,2.2146769187134997e-05,0.09328065836233376
phn,1469,fisher,2,22,2.2146769187134997e-05,0.056467623412743716
phn,1469,chi2,1,8,2.3355978864692155e-06,0.053542598604713595
phn,1469,chi2,2,23,2.3355978864692155e-06,0.05101892387824559
phn,1469,chi2_cont,1,8,7.361678836196616e-06,0.09781662323619862
phn,1469,chi2_cont,2,21,7.361678836196616e-06,0.05166504717263853
phn,469,fisher,1,-4,0.5391097400762213,0.021709478711135103
phn,469,fisher,2,-4,0.5391097400762213,0.021709478711135103
phn,469,chi2,1,-3,0.4691426421619107,0.04601574831852069
phn,469,chi2,2,-3,0.4691426421619107,0.04601574831852069
phn,469,chi2_cont,1,-4,0.6796214012457804,0.03514447707394249
phn,469,chi2_cont,2,-4,0.6796214012457804,0.03514447707394249
phn,243,fisher,1,4,0.00778640567662184,0.08149581629176716
phn,243,fisher,2,4,0.00778640567662184,0.05253188631024744
phn,243,chi2,1,4,0.006876101388178779,0.07547352998800184
phn,243,chi2,2,5,0.006876101388178779,0.0675508948330793
phn,243,chi2_cont,1,3,0.012506856529693596,0.07159707423596133
phn,243,chi2_cont,2,4,0.012506856529693596,0.0728049211457932
phn,247,fisher,1,2,0.029494578352184726,0.05219271269269181
phn,247,fisher,2,1,0.029494578352184726,0.08985589563198682
phn,247,chi2,1,3,0.023711573499888783,0.05959626160085083
phn,247,chi2,2,1,0.023711573499888783,0.05685787979429601
phn,247,chi2_cont,1,1,0.043482636550600404,0.05849330885977786
phn,247,chi2_cont,2,1,0.043482636550600404,0.09632816525718214
phn,776,fisher,1,-2,0.1104441776710687,0.02261755766136238
phn,776,fisher,2,-2,0.1104441776710687,0.02261755766136238
phn,776,chi2,1,1,0.041061231413701424,0.07999989534846032
phn,776,chi2,2,1,0.041061231413701424,0.17169664533325835
phn,776,chi2_cont,1,-2,0.12801689128723256,0.03380881959857208
phn,776,chi2_cont,2,-2,0.12801689128723256,0.03380881959857208
phn,497,fisher,1,5,0.0015764638274073407,0.07689908304012949
phn,497,fisher,2,6,0.0015764638274073407,0.05656691591262612
phn,497,chi2,1,5,0.0011856548991703887,0.05936011739712018
phn,497,chi2,2,7,0.0011856548991703887,0.061568679018771236
phn,497,chi2_cont,1,4,0.00266539666846755,0.05561450139428654
phn,497,chi2_cont,2,6,0.00266539666846755,0.06956806037398096
phn,274,fisher,1,43,0.0006868233640086887,0.058863615549102785
phn,274,fisher,2,5,0.0006868233640086887,0.09417898268176869
phn,274,chi2,1,48,0.00010296447595448237,0.05212999345308599
phn,274,chi2,2,5,0.00010296447595448237,0.06921923426345566
phn,274,chi2_cont,1,42,0.00025607274835969115,0.05128586358525652
phn,274,chi2_cont,2,5,0.00025607274835969115,0.11350781283456059
phn,1702,fisher,1,-5,0.5852405384034745,0.038774445869115826
phn,1702,fisher,2,-5,0.5852405384034745,0.038774445869115826
phn,1702,chi2,1,-4,0.5505206910989819,0.04702809200515523
phn,1702,chi2,2,-4,0.5505206910989819,0.04702809200515523
phn,1702,chi2_cont,1,-5,0.7494350888588978,0.03992422111298141
phn,1702,chi2_cont,2,-5,0.7494350888588978,0.03992422111298141
phn,52,fisher,1,112,9.038777805837174e-15,0.05207033968203451
phn,52,fisher,2,234,9.038777805837174e-15,0.05110368564247695
phn,52,chi2,1,113,1.910376442371192e-15,0.05700623752894926
phn,52,chi2,2,235,1.910376442371192e-15,0.05063082349746481
phn,52,chi2_cont,1,112,2.6265317090484947e-15,0.05510039222581622
phn,52,chi2_cont,2,234,2.6265317090484947e-15,0.05214615792589023
phn,1273,fisher,1,-1,0.06713168697586694,0.03678471718065551
phn,1273,fisher,2,-1,0.06713168697586694,0.03678471718065551
phn,1273,chi2,1,1,0.043376152477460295,0.0712156778936317
phn,1273,chi2,2,1,0.043376152477460295,0.10226243451226237
phn,1273,chi2_cont,1,-2,0.08626164437643276,0.03195318522845055
phn,1273,chi2_cont,2,-2,0.08626164437643276,0.03195318522845055
phn,1572,fisher,1,-1,0.05782265051969369,0.03412093798601466
phn,1572,fisher,2,-1,0.05782265051969369,0.03412093798601466
phn,1572,chi2,1,1,0.039189895012073005,0.05583582467656962
phn,1572,chi2,2,1,0.039189895012073005,0.09321353656574724
phn,1572,chi2_cont,1,-2,0.07305022599353803,0.036399631090319316
phn,1572,chi2_cont,2,-2,0.07305022599353803,0.036399631090319316
phn,3402,fisher,1,1,0.02900807660685779,0.07317275148503843
phn,3402,fisher,2,1,0.02900807660685779,0.06589286002160204
phn,3402,chi2,1,2,0.011750190769329944,0.07652250047505926
phn,3402,chi2,2,2,0.011750190769329944,0.06274863637056462
phn,3402,chi2_cont,1,1,0.030801936214321448,0.07479137758694426
phn,3402,chi2_cont,2,1,0.030801936214321448,0.06788915486182871
phn,736,fisher,1,8,0.0005141778524069896,0.06551288973041944
phn,736,fisher,2,10,0.0005141778524069896,0.055297827761407944
phn,736,chi2,1,9,0.0003260086146983562,0.07150639171030904
phn,736,chi2,2,11,0.0003260086146983562,0.06095032430336256
phn,736,chi2_cont,1,8,0.000639150544642389,0.06841607146376041
phn,736,chi2_cont,2,10,0.000639150544642389,0.06402008393034002
phn,524,fisher,1,2,0.005306051673313661,0.08718033883899845
phn,524,fisher,2,3,0.005306051673313661,0.05474272562880149
phn,524,chi2,1,3,0.0028691127920766127,0.10452902622696583
phn,524,chi2,2,5,0.0028691127920766127,0.07748486513264485
phn,524,chi2_cont,1,2,0.009087467452439208,0.09096894797535765
phn,524,chi2_cont,2,3,0.009087467452439208,0.06467168750236404
phn,1973,fisher,1,-2,0.09749695366977518,0.026576923717918918
phn,1973,fisher,2,-2,0.09749695366977518,0.026576923717918918
phn,1973,chi2,1,1,0.048286107676681705,0.10931457620866644
phn,1973,chi2,2,1,0.048286107676681705,0.08954782175961902
phn,1973,chi2_cont,1,-2,0.09982523592736448,0.028634174865404472
phn,1973,chi2_cont,2,-2,0.09982523592736448,0.028634174865404472
phn,1461,fisher,1,37,1.3754441150637864e-10,0.052391611706866584
phn,1461,fisher,2,32,1.3754441150637864e-10,0.05502712572715878
phn,1461,chi2,1,38,2.1881753849814384e-10,0.06566086431198309
phn,1461,chi2,2,32,2.1881753849814384e-10,0.05334721333894679
phn,1461,chi2_cont,1,37,5.072891218532192e-10,0.06859279747317384
phn,1461,chi2_cont,2,31,5.072891218532192e-10,0.0527269529389941
phn,4737,fisher,1,1,0.023333494543050982,0.05380213119246827
phn,4737,fisher,2,1,0.023333494543050982,0.06589286002160205
phn,4737,chi2,1,3,0.009177890025421354,0.10247043485974942
phn,4737,chi2,2,2,0.009177890025421354,0.07191037786833968
phn,4737,chi2_cont,1,1,0.02553825631020663,0.05653027716740437
phn,4737,chi2_cont,2,1,0.02553825631020663,0.06788915486182893
phn,1432,fisher,1,2,0.016220159173398474,0.08426118837813666
phn,1432,fisher,2,2,0.016220159173398474,0.05305504082865656
phn,1432,chi2,1,2,0.00721849638709634,0.06639230911942885
phn,1432,chi2,2,4,0.00721849638709634,0.07663608938981593
phn,1432,chi2_cont,1,1,0.01860981699945902,0.05381330728328956
phn,1432,chi2_cont,2,2,0.01860981699945902,0.0596386355598766
phn,944,fisher,1,4,0.0018438866958484148,0.06638649266362975
phn,944,fisher,2,5,0.0018438866958484148,0.06058839791894308
phn,944,chi2,1,5,0.0009111188771537126,0.07055892827889114
phn,944,chi2,2,6,0.0009111188771537126,0.05551109809787105
phn,944,chi2_cont,1,4,0.002363901727074825,0.06757726305587075
phn,944,chi2_cont,2,5,0.002363901727074825,0.06331011780407304
phn,449,fisher,1,4,0.010167139445828288,0.052497740852030336
phn,449,fisher,2,5,0.010167139445828288,0.05467175981691009
phn,449,chi2,1,5,0.007812403484591439,0.05831283305078982
phn,449,chi2,2,6,0.007812403484591439,0.05990607329437856
phn,449,chi2_cont,1,4,0.011801477219442488,0.056912666752815866
phn,449,chi2_cont,2,5,0.011801477219442488,0.061735636904682895
phn,18,fisher,1,2,0.01685823754789273,0.09961685823754818
phn,18,fisher,2,1,0.01685823754789273,0.08007662835249038
phn,18,chi2,1,3,0.0061698993205441645,0.06788915486182893
phn,18,chi2,2,2,0.0061698993205441645,0.09864761042929937
phn,18,chi2_cont,1,1,0.022478873366125276,0.05004352124870517
phn,18,chi2_cont,2,1,0.022478873366125276,0.08422813437297128
phn,31,fisher,1,3,0.0063090900415577085,0.05593506706923581
phn,31,fisher,2,4,0.0063090900415577085,0.0679792622802239
phn,31,chi2,1,4,0.0049002621073812955,0.07914620607072426
phn,31,chi2,2,4,0.0049002621073812955,0.055399265886380805
phn,31,chi2_cont,1,3,0.01033229071941213,0.07700259755077814
phn,31,chi2_cont,2,3,0.01033229071941213,0.059172746771467284
phn,34,fisher,1,-1,0.05875752210470074,0.016879233891273517
phn,34,fisher,2,-1,0.05875752210470074,0.016879233891273517
phn,34,chi2,1,1,0.033029251627873686,0.05594394220679987
phn,34,chi2,2,1,0.033029251627873686,0.08383582002938815
phn,34,chi2_cont,1,-1,0.06862956940329182,0.026720971924942823
phn,34,chi2_cont,2,-1,0.06862956940329182,0.026720971924942823
phn,1201,fisher,1,-1,0.06926404391768645,0.044019510754867056
phn,1201,fisher,2,-1,0.06926404391768645,0.044019510754867056
phn,1201,chi2,1,-1,0.05574341481527175,0.03661454060871628
phn,1201,chi2,2,-1,0.05574341481527175,0.03661454060871628
phn,1201,chi2_cont,1,-2,0.08721732808023643,0.038914824409029644
phn,1201,chi2_cont,2,-2,0.08721732808023643,0.038914824409029644
phn,1775,fisher,1,14,2.5645975311809338e-05,0.055256365266155585
phn,1775,fisher,2,19,2.5645975311809338e-05,0.0605815133753831
phn,1775,chi2,1,15,1.688682935273694e-05,0.05987312861295595
phn,1775,chi2,2,19,1.688682935273694e-05,0.05018449735491035
phn,1775,chi2_cont,1,14,3.203866049175172e-05,0.05769589257456902
phn,1775,chi2_cont,2,18,3.203866049175172e-05,0.05288496624698414
phn,252,fisher,1,35,1.9110526994145278e-08,0.05774845143931779
phn,252,fisher,2,29,1.9110526994145278e-08,0.06495848938053946
phn,252,chi2,1,36,1.0157259101990312e-08,0.05679358704447662
phn,252,chi2,2,30,1.0157259101990312e-08,0.0679729272588611
phn,252,chi2_cont,1,35,2.0393435766546377e-08,0.058473044642717374
